time,voltage,current,soc,temperature,power,remaining_distance
385.45671708329,14.4733539282884,0.388445268457708,85.920685832795,25.0197228846712,5.62210585215743,171.84137166559
385.841890967974,14.4721284339025,0.414096848946991,85.9120992143232,25.0197307686535,5.99286278203519,171.824198428646
386.189953938946,14.4708697297073,0.440375632910166,85.9038378190274,25.0197386387874,6.37261841598039,171.807675638055
386.682368251323,14.4687844248584,0.483810907864099,85.8911966334723,25.0197509682517,7.00015572828066,171.782393266945
387.382944934113,14.464981076218,0.562785069817975,85.8708293907427,25.0197725660074,8.14067538489501,171.741658781485
387.852829557736,14.4616412105219,0.631975218540653,85.855234960509,25.0197907118776,9.13939886447608,171.710469921018
388.322714181358,14.4573583124011,0.720571137152596,85.8375810511957,25.0198135051456,10.4175551193894,171.675162102391
388.658834165685,14.4534726837072,0.800877637713384,85.8233757917968,25.0198337237468,11.5754630596823,171.646751583594
388.994954150012,14.4486097615597,0.901328904719275,85.8074828574533,25.0198587614386,13.0229496111029,171.614965714907
389.245118107254,14.4441158192348,0.994133421811502,85.7943112919975,25.0198815798602,14.3593782844176,171.588622583995
389.495282064496,14.4385896777067,1.10824147134794,85.779701891362,25.019909477299,16.0014438686108,171.559403782724
389.696889150629,14.4331186555277,1.22121354228133,85.7666564847627,25.0199368647248,17.6259199594838,171.533312969525
389.898496236762,14.4264067594656,1.3598229352223,85.7522021724452,25.0199703607477,19.6173587843673,171.50440434489
390,14.4224163841653,1.44224163841653,85.7443016141379,25.0199900483326,20.8006094358241,171.488603228276
390.101503763238,14.424453593937,1.39981928183364,85.7362882841724,25.0200096720164,20.1916282707075,171.472576568345
390.293565740843,14.4279978295288,1.32601778109912,85.721745793702,25.0200430813729,19.1317816676146,171.443491587404
390.485627718447,14.431186784479,1.25960856154563,85.7079513351266,25.0200733146756,18.1776464269939,171.415902670253
390.677689696051,14.4340708582717,1.19953539475446,85.6948316670305,25.0201015914309,17.3141788848908,171.389663334061
390.981122343776,14.4381057417077,1.11548429313496,85.6753190961018,25.020141990855,16.1054801774966,171.350638192204
391.355886569727,14.4423711194081,1.02663928658605,85.6530193381783,25.020185330241,14.82710558264,171.306038676357
391.730650795678,14.4460085905306,0.9508960413792,85.6324329632762,25.0202225637877,13.7366523824655,171.264865926552
392.105415021629,14.4491473627954,0.885568254666072,85.6133151543764,25.0202548799343,12.7957062114836,171.226630308753
392.48017924758,14.4518843545743,0.828638502734715,85.5954700608054,25.0202832363184,11.9753878132697,171.190940121611
392.854943473531,14.4542926669451,0.778583875941722,85.5787386871755,25.0203083629598,11.2538792086261,171.157477374351
393.348195925374,14.4570542294002,0.721246801005969,85.5581888216546,25.0203375121012,10.4271041149247,171.116377643309
393.947475761906,14.459911822908,0.66200857730697,85.535162236738,25.0203680933467,9.57258565386754,171.070324473476
394.546755598437,14.4623402950585,0.611769522703523,85.5139580830838,25.0203944114245,8.84761901948386,171.027916166168
395,14.46394905657,0.578557962262799,85.4989717145119,25.0204119941944,8.36823289244206,170.997943429024
395.453244401563,14.462906950113,0.600282243246133,85.4841299721929,25.0204298100262,8.68182622787393,170.968259944386
396.364888231909,14.4605458765169,0.649321970043906,85.452485695209,25.020471023039,9.38955013645023,170.904971390418
396.950944979989,14.4588094299095,0.685312933326104,85.430758701005,25.0205002335684,9.90880910281438,170.86151740201
397.707789557899,14.4562565725672,0.738149388185062,85.400832597119,25.0205414487122,10.6708769444867,170.801665194238
399.025605245864,14.4507129309338,0.852608347997819,85.3426013332165,25.0206294221952,12.3207984794341,170.685202666433
399.751249313247,14.4468522425646,0.932199548929999,85.3066253537213,25.020688823414,13.467349143977,170.613250707443
400,14.4453563174075,0.963023754493835,85.2935298509914,25.0207115126951,13.911221275791,170.587059701983
400.248750686753,14.4482284538888,0.903296369148348,85.2806340617565,25.0207322659323,13.0510323030236,170.561268123513
400.497501373505,14.4507661580248,0.850545182235085,85.2685154703576,25.0207508038577,12.2910295353138,170.537030940715
400.746252060258,14.4530249437245,0.803615065293531,85.2570856509806,25.0207674823937,11.6146685838402,170.514171301961
400.99500274701,14.4550482338318,0.761592064689446,85.2462704746336,25.0207830295053,11.0088500295895,170.492540949267
401.383146026647,14.4578164414463,0.704138598418838,85.2304673216713,25.0208049052087,10.1803066052768,170.460934643343
401.877141173353,14.4607921357086,0.642460581354007,85.2119891700222,25.0208289905287,9.29048892234681,170.423978340044
402.37113632006,14.463293434755,0.590711325503931,85.1950674773266,25.0208495850002,8.5436312359964,170.390134954653
402.865131466766,14.4654263342483,0.546679107223581,85.1794601063911,25.0208674200457,7.90794635401535,170.358920212782
403.359126613472,14.4672678414029,0.508754845919994,85.1649773494321,25.0208830697166,7.36029262153619,170.329954698864
403.997486987683,14.4693063669743,0.466901204275985,85.1476767893959,25.0209007900344,6.75573656777849,170.295353578792
404.778955371967,14.4713959533679,0.424182431687272,85.128333631361,25.0209194656231,6.13851192540893,170.256667262722
405,14.4719211365637,0.413483461044678,85.1231902550922,25.0209242012485,5.98390003951201,170.246380510184
405.221044628033,14.471546035235,0.421457973781154,85.1180636073453,25.0209289851047,6.09914846949084,170.236127214691
406.240655631165,14.4695971345264,0.462612098772636,85.0930245080809,25.020954532849,6.69381069879779,170.186049016162
406.896119847464,14.4681223745481,0.493596365776613,85.0756144960855,25.0209727959162,7.14141262368822,170.151228992171
407.728503228781,14.4659303523318,0.539479641351209,85.0517279599753,25.0209983782087,7.80407491828755,170.103455919951
408.86307352296,14.4621731051081,0.617755234459668,85.0152567290452,25.0210405142954,8.93408313734234,170.03051345809
409.687963630923,14.4586635873685,0.690605584793811,84.9852774541161,25.021078374195,9.98523382209158,169.970554908232
